Id,Code_18,EU_ID,Description,East_1K,North_1K
7360,313,EU_1612425,Mixed forest,510000,228000
7361,313,EU_1612425,Mixed forest,510000,228000
7362,313,EU_1612425,Mixed forest,509000,229000
7363,313,EU_1612425,Mixed forest,509000,229000
7364,313,EU_1612425,Mixed forest,509000,230000
7365,313,EU_1612425,Mixed forest,509000,230000
7366,313,EU_1612425,Mixed forest,509000,230000
7367,121,EU_1576867,Industrial or commercial units,510000,220000
7368,121,EU_1576867,Industrial or commercial units,510000,220000
7369,121,EU_1576867,Industrial or commercial units,511000,220000
7370,121,EU_1576867,Industrial or commercial units,511000,220000
7371,124,EU_1579522,Airports,513000,220000
7372,124,EU_1579522,Airports,513000,221000
7373,124,EU_1579522,Airports,513000,221000
7374,124,EU_1579522,Airports,510000,220000
7375,124,EU_1579522,Airports,510000,220000
7376,124,EU_1579522,Airports,511000,220000
7377,124,EU_1579522,Airports,511000,220000
7378,124,EU_1579522,Airports,512000,220000
7379,124,EU_1579522,Airports,512000,221000
7380,124,EU_1579522,Airports,512000,221000
7381,121,EU_1576867,Industrial or commercial units,509000,220000
7382,121,EU_1576867,Industrial or commercial units,509000,220000
7383,121,EU_1576867,Industrial or commercial units,510000,221000
7384,121,EU_1576867,Industrial or commercial units,511000,221000
7385,124,EU_1579522,Airports,511000,221000
7386,121,EU_1576867,Industrial or commercial units,511000,221000
7387,124,EU_1579522,Airports,511000,221000
7388,142,EU_1582964,Sport and leisure facilities,511000,224000
7389,142,EU_1582964,Sport and leisure facilities,511000,224000
7390,142,EU_1582964,Sport and leisure facilities,511000,224000
7391,142,EU_1582964,Sport and leisure facilities,512000,224000
7392,142,EU_1582964,Sport and leisure facilities,512000,224000
7393,231,EU_1593603,Pastures,512000,221000
7394,231,EU_1593603,Pastures,512000,221000
7395,231,EU_1593672,Pastures,512000,224000
7396,231,EU_1593672,Pastures,512000,224000
7397,231,EU_1593707,Pastures,510000,224000
7398,231,EU_1593707,Pastures,510000,224000
7399,231,EU_1593707,Pastures,511000,224000
7400,231,EU_1593707,Pastures,511000,224000
7401,231,EU_1593707,Pastures,511000,224000
7402,231,EU_1593707,Pastures,510000,225000
7403,231,EU_1593707,Pastures,510000,225000
7404,231,EU_1593707,Pastures,509000,224000
7405,231,EU_1593707,Pastures,509000,224000
7406,231,EU_1593775,Pastures,512000,227000
7407,231,EU_1593775,Pastures,512000,227000
7408,231,EU_1593775,Pastures,512000,227000
7409,231,EU_1593775,Pastures,512000,226000
7410,231,EU_1593775,Pastures,512000,226000
7411,231,EU_1593775,Pastures,512000,226000
7412,231,EU_1593775,Pastures,511000,226000
7413,231,EU_1593775,Pastures,511000,226000
7414,231,EU_1593775,Pastures,511000,226000
7415,231,EU_1593775,Pastures,511000,227000
7416,231,EU_1593775,Pastures,511000,227000
7417,231,EU_1593775,Pastures,511000,227000
7418,231,EU_1593775,Pastures,511000,227000
7419,231,EU_1593775,Pastures,511000,225000
7420,231,EU_1593775,Pastures,511000,225000
7421,231,EU_1593775,Pastures,512000,225000
7422,312,EU_1608720,Coniferous forest,511000,226000
7423,312,EU_1608720,Coniferous forest,511000,226000
7424,312,EU_1608720,Coniferous forest,511000,226000
7425,312,EU_1608720,Coniferous forest,511000,225000
7426,312,EU_1608720,Coniferous forest,511000,225000
7427,112,EU_1571488,Discontinuous urban fabric,506000,216000
7428,112,EU_1571488,Discontinuous urban fabric,506000,216000
7429,112,EU_1571488,Discontinuous urban fabric,505000,216000
7430,112,EU_1571488,Discontinuous urban fabric,505000,216000
7431,112,EU_1571529,Discontinuous urban fabric,507000,218000
7432,112,EU_1571529,Discontinuous urban fabric,508000,218000
7433,112,EU_1571565,Discontinuous urban fabric,506000,219000
7434,112,EU_1571565,Discontinuous urban fabric,506000,220000
7435,112,EU_1571565,Discontinuous urban fabric,506000,220000
7436,112,EU_1571565,Discontinuous urban fabric,506000,218000
7437,112,EU_1571565,Discontinuous urban fabric,505000,218000
7438,112,EU_1571565,Discontinuous urban fabric,505000,219000
7439,112,EU_1571616,Discontinuous urban fabric,506000,221000
7440,112,EU_1571616,Discontinuous urban fabric,506000,221000
7441,112,EU_1571616,Discontinuous urban fabric,506000,221000
7442,112,EU_1571616,Discontinuous urban fabric,505000,221000
7443,112,EU_1571616,Discontinuous urban fabric,505000,221000
7444,112,EU_1571616,Discontinuous urban fabric,505000,221000
7445,112,EU_1571616,Discontinuous urban fabric,505000,222000
7446,112,EU_1571708,Discontinuous urban fabric,509000,225000
7447,112,EU_1571708,Discontinuous urban fabric,505000,226000
7448,112,EU_1571708,Discontinuous urban fabric,505000,226000
7449,112,EU_1571708,Discontinuous urban fabric,506000,226000
7450,112,EU_1571708,Discontinuous urban fabric,506000,226000
7451,112,EU_1571708,Discontinuous urban fabric,507000,226000
7452,112,EU_1571708,Discontinuous urban fabric,507000,226000
7453,112,EU_1571708,Discontinuous urban fabric,508000,226000
7454,112,EU_1571708,Discontinuous urban fabric,508000,226000
7455,112,EU_1571708,Discontinuous urban fabric,510000,224000
7456,112,EU_1571708,Discontinuous urban fabric,510000,224000
7457,112,EU_1571708,Discontinuous urban fabric,509000,225000
7458,112,EU_1571708,Discontinuous urban fabric,511000,224000
7459,112,EU_1571708,Discontinuous urban fabric,511000,224000
7460,112,EU_1571708,Discontinuous urban fabric,511000,224000
7461,112,EU_1571708,Discontinuous urban fabric,510000,225000
7462,112,EU_1571708,Discontinuous urban fabric,510000,225000
7463,112,EU_1571708,Discontinuous urban fabric,511000,225000
7464,112,EU_1571708,Discontinuous urban fabric,511000,225000
7465,112,EU_1571708,Discontinuous urban fabric,510000,220000
7466,112,EU_1571708,Discontinuous urban fabric,510000,220000
7467,112,EU_1571708,Discontinuous urban fabric,505000,225000
7468,112,EU_1571708,Discontinuous urban fabric,509000,224000
7469,112,EU_1571708,Discontinuous urban fabric,509000,224000
7470,112,EU_1571708,Discontinuous urban fabric,508000,225000
7471,112,EU_1571708,Discontinuous urban fabric,508000,225000
7472,112,EU_1571708,Discontinuous urban fabric,507000,225000
7473,112,EU_1571708,Discontinuous urban fabric,507000,225000
7474,112,EU_1571708,Discontinuous urban fabric,507000,225000
7475,112,EU_1571708,Discontinuous urban fabric,506000,221000
7476,112,EU_1571708,Discontinuous urban fabric,506000,221000
7477,112,EU_1571708,Discontinuous urban fabric,506000,221000
7478,112,EU_1571708,Discontinuous urban fabric,507000,219000
7479,112,EU_1571708,Discontinuous urban fabric,507000,219000
7480,112,EU_1571708,Discontinuous urban fabric,507000,220000
7481,112,EU_1571708,Discontinuous urban fabric,507000,220000
7482,112,EU_1571708,Discontinuous urban fabric,508000,219000
7483,112,EU_1571708,Discontinuous urban fabric,508000,219000
7484,112,EU_1571708,Discontinuous urban fabric,509000,219000
7485,112,EU_1571708,Discontinuous urban fabric,509000,220000
7486,112,EU_1571708,Discontinuous urban fabric,509000,220000
7487,112,EU_1571708,Discontinuous urban fabric,509000,219000
7488,112,EU_1571708,Discontinuous urban fabric,503000,224000
7489,112,EU_1571708,Discontinuous urban fabric,503000,224000
7490,112,EU_1571708,Discontinuous urban fabric,503000,224000
7491,112,EU_1571708,Discontinuous urban fabric,504000,224000
7492,112,EU_1571708,Discontinuous urban fabric,504000,224000
7493,112,EU_1571708,Discontinuous urban fabric,504000,224000
7494,112,EU_1571708,Discontinuous urban fabric,503000,225000
7495,112,EU_1571708,Discontinuous urban fabric,503000,225000
7496,112,EU_1571708,Discontinuous urban fabric,504000,225000
7497,112,EU_1571708,Discontinuous urban fabric,504000,225000
7498,112,EU_1571708,Discontinuous urban fabric,504000,226000
7499,112,EU_1571708,Discontinuous urban fabric,504000,226000
7500,112,EU_1571708,Discontinuous urban fabric,503000,221000
7501,112,EU_1571708,Discontinuous urban fabric,503000,221000
7502,112,EU_1571708,Discontinuous urban fabric,503000,221000
7503,112,EU_1571708,Discontinuous urban fabric,504000,222000
7504,112,EU_1571708,Discontinuous urban fabric,503000,223000
7505,112,EU_1571708,Discontinuous urban fabric,503000,223000
7506,112,EU_1571708,Discontinuous urban fabric,504000,223000
7507,112,EU_1571708,Discontinuous urban fabric,504000,223000
7508,112,EU_1571708,Discontinuous urban fabric,505000,222000
7509,112,EU_1571708,Discontinuous urban fabric,501000,223000
7510,112,EU_1571708,Discontinuous urban fabric,501000,224000
7511,112,EU_1571708,Discontinuous urban fabric,501000,224000
7512,112,EU_1571708,Discontinuous urban fabric,501000,224000
7513,112,EU_1571708,Discontinuous urban fabric,501000,224000
7514,112,EU_1571708,Discontinuous urban fabric,502000,224000
7515,112,EU_1571708,Discontinuous urban fabric,502000,224000
7516,112,EU_1571708,Discontinuous urban fabric,502000,224000
7517,112,EU_1571708,Discontinuous urban fabric,502000,225000
7518,112,EU_1571708,Discontinuous urban fabric,502000,225000
7519,112,EU_1571708,Discontinuous urban fabric,502000,225000
7520,112,EU_1571708,Discontinuous urban fabric,501000,223000
7521,112,EU_1571708,Discontinuous urban fabric,501000,223000
7522,121,EU_1576874,Industrial or commercial units,506000,221000
7523,121,EU_1576874,Industrial or commercial units,506000,221000
7524,121,EU_1576874,Industrial or commercial units,506000,221000
7525,121,EU_1576874,Industrial or commercial units,505000,221000
7526,121,EU_1576874,Industrial or commercial units,505000,221000
7527,121,EU_1576874,Industrial or commercial units,505000,221000
7528,121,EU_1576874,Industrial or commercial units,505000,222000
7529,121,EU_1576889,Industrial or commercial units,503000,221000
7530,121,EU_1576889,Industrial or commercial units,503000,221000
7531,121,EU_1576889,Industrial or commercial units,503000,221000
7532,121,EU_1576889,Industrial or commercial units,503000,223000
7533,121,EU_1576889,Industrial or commercial units,503000,223000
7534,121,EU_1576889,Industrial or commercial units,501000,223000
7535,121,EU_1576889,Industrial or commercial units,501000,223000
7536,121,EU_1576889,Industrial or commercial units,501000,223000
7537,122,EU_1579103,Road and rail networks and associated land,508000,216000
7538,122,EU_1579103,Road and rail networks and associated land,508000,217000
7539,122,EU_1579103,Road and rail networks and associated land,508000,218000
7540,141,EU_1581170,Green urban areas,504000,223000
7541,141,EU_1581170,Green urban areas,504000,223000
7542,142,EU_1582876,Sport and leisure facilities,506000,216000
7543,142,EU_1582876,Sport and leisure facilities,506000,216000
7544,142,EU_1582876,Sport and leisure facilities,506000,217000
7545,142,EU_1582876,Sport and leisure facilities,506000,217000
7546,142,EU_1582876,Sport and leisure facilities,505000,216000
7547,142,EU_1582876,Sport and leisure facilities,505000,217000
7548,142,EU_1582876,Sport and leisure facilities,505000,217000
7549,142,EU_1582876,Sport and leisure facilities,505000,216000
7550,121,EU_1576889,Industrial or commercial units,501000,222000
7551,121,EU_1576889,Industrial or commercial units,502000,221000
7552,121,EU_1576889,Industrial or commercial units,502000,221000
7553,112,EU_1571708,Discontinuous urban fabric,502000,222000
7554,121,EU_1576889,Industrial or commercial units,502000,222000
7555,112,EU_1571708,Discontinuous urban fabric,502000,223000
7556,121,EU_1576889,Industrial or commercial units,502000,223000
7557,112,EU_1571708,Discontinuous urban fabric,502000,223000
7558,121,EU_1576889,Industrial or commercial units,502000,223000
7559,112,EU_1571708,Discontinuous urban fabric,503000,222000
7560,121,EU_1576889,Industrial or commercial units,503000,222000
7561,112,EU_1571708,Discontinuous urban fabric,505000,223000
7562,141,EU_1581170,Green urban areas,505000,223000
7563,112,EU_1571708,Discontinuous urban fabric,505000,224000
7564,112,EU_1571708,Discontinuous urban fabric,506000,222000
7565,121,EU_1576874,Industrial or commercial units,506000,222000
7566,121,EU_1576880,Industrial or commercial units,506000,222000
7567,112,EU_1571708,Discontinuous urban fabric,506000,223000
7568,121,EU_1576880,Industrial or commercial units,506000,223000
7569,112,EU_1571708,Discontinuous urban fabric,506000,224000
7570,112,EU_1571708,Discontinuous urban fabric,506000,225000
7571,112,EU_1571708,Discontinuous urban fabric,506000,225000
7572,112,EU_1571708,Discontinuous urban fabric,506000,225000
7573,112,EU_1571616,Discontinuous urban fabric,507000,221000
7574,112,EU_1571708,Discontinuous urban fabric,507000,221000
7575,121,EU_1576874,Industrial or commercial units,507000,221000
7576,112,EU_1571616,Discontinuous urban fabric,507000,221000
7577,112,EU_1571708,Discontinuous urban fabric,507000,221000
7578,121,EU_1576874,Industrial or commercial units,507000,221000
7579,112,EU_1571708,Discontinuous urban fabric,507000,222000
7580,121,EU_1576874,Industrial or commercial units,507000,222000
7581,121,EU_1576880,Industrial or commercial units,507000,222000
7582,112,EU_1571708,Discontinuous urban fabric,508000,220000
7583,112,EU_1571708,Discontinuous urban fabric,508000,220000
7584,112,EU_1571708,Discontinuous urban fabric,508000,221000
7585,112,EU_1571708,Discontinuous urban fabric,508000,224000
7586,112,EU_1571708,Discontinuous urban fabric,508000,224000
7587,231,EU_1593707,Pastures,509000,223000
7588,112,EU_1571708,Discontinuous urban fabric,509000,223000
7589,231,EU_1593707,Pastures,509000,223000
7590,112,EU_1571708,Discontinuous urban fabric,509000,223000
7591,231,EU_1593707,Pastures,509000,223000
7592,112,EU_1571708,Discontinuous urban fabric,509000,223000
7593,112,EU_1571708,Discontinuous urban fabric,510000,219000
7594,112,EU_1571708,Discontinuous urban fabric,510000,219000
7595,231,EU_1593707,Pastures,510000,223000
7596,112,EU_1571708,Discontinuous urban fabric,510000,223000
7597,231,EU_1593707,Pastures,510000,223000
7598,112,EU_1571708,Discontinuous urban fabric,510000,223000
7599,112,EU_1571708,Discontinuous urban fabric,511000,223000
7600,112,EU_1571708,Discontinuous urban fabric,511000,223000
7601,112,EU_1571708,Discontinuous urban fabric,511000,223000
7602,142,EU_1582913,Sport and leisure facilities,507000,219000
7603,142,EU_1582913,Sport and leisure facilities,507000,219000
7604,142,EU_1582913,Sport and leisure facilities,508000,219000
7605,142,EU_1582913,Sport and leisure facilities,508000,219000
7606,142,EU_1582913,Sport and leisure facilities,508000,220000
7607,142,EU_1582913,Sport and leisure facilities,508000,220000
7608,142,EU_1582913,Sport and leisure facilities,509000,219000
7609,142,EU_1582913,Sport and leisure facilities,508000,218000
7610,142,EU_1582913,Sport and leisure facilities,509000,219000
7611,142,EU_1582937,Sport and leisure facilities,504000,221000
7612,142,EU_1582937,Sport and leisure facilities,504000,221000
7613,142,EU_1582937,Sport and leisure facilities,505000,221000
7614,142,EU_1582937,Sport and leisure facilities,505000,221000
7615,142,EU_1582937,Sport and leisure facilities,505000,221000
7616,142,EU_1582937,Sport and leisure facilities,504000,220000
7617,142,EU_1582937,Sport and leisure facilities,505000,220000
7618,211,EU_1587025,Non-irrigated arable land,505000,218000
7619,211,EU_1587025,Non-irrigated arable land,505000,219000
7620,231,EU_1593478,Pastures,508000,216000
7621,231,EU_1593478,Pastures,508000,217000
7622,231,EU_1593523,Pastures,507000,217000
7623,231,EU_1593523,Pastures,508000,217000
7624,231,EU_1593523,Pastures,507000,218000
7625,231,EU_1593523,Pastures,508000,218000
7626,231,EU_1593536,Pastures,506000,217000
7627,231,EU_1593536,Pastures,506000,217000
7628,231,EU_1593536,Pastures,507000,217000
7629,231,EU_1593536,Pastures,506000,218000
7630,231,EU_1593536,Pastures,507000,218000
7631,231,EU_1593536,Pastures,505000,217000
7632,231,EU_1593536,Pastures,505000,217000
7633,231,EU_1593583,Pastures,506000,218000
7634,231,EU_1593583,Pastures,504000,219000
7635,231,EU_1593583,Pastures,504000,220000
7636,231,EU_1593583,Pastures,505000,220000
7637,231,EU_1593583,Pastures,504000,218000
7638,231,EU_1593583,Pastures,504000,218000
7639,231,EU_1593583,Pastures,504000,219000
7640,231,EU_1593583,Pastures,505000,218000
7641,231,EU_1593583,Pastures,505000,219000
7642,231,EU_1593644,Pastures,506000,220000
7643,231,EU_1593644,Pastures,506000,220000
7644,231,EU_1593644,Pastures,506000,221000
7645,231,EU_1593644,Pastures,506000,221000
7646,231,EU_1593644,Pastures,506000,221000
7647,231,EU_1593644,Pastures,507000,220000
7648,231,EU_1593644,Pastures,507000,220000
7649,231,EU_1593644,Pastures,508000,220000
7650,231,EU_1593644,Pastures,508000,220000
7651,231,EU_1593644,Pastures,508000,221000
7652,231,EU_1593644,Pastures,507000,221000
7653,231,EU_1593644,Pastures,507000,221000
7654,231,EU_1593644,Pastures,502000,221000
7655,231,EU_1593644,Pastures,502000,221000
7656,231,EU_1593644,Pastures,503000,221000
7657,231,EU_1593644,Pastures,503000,221000
7658,231,EU_1593644,Pastures,503000,221000
7659,231,EU_1593644,Pastures,503000,222000
7660,231,EU_1593644,Pastures,504000,221000
7661,231,EU_1593644,Pastures,504000,221000
7662,231,EU_1593644,Pastures,504000,222000
7663,231,EU_1593644,Pastures,505000,221000
7664,231,EU_1593644,Pastures,505000,221000
7665,231,EU_1593644,Pastures,505000,221000
7666,231,EU_1593644,Pastures,505000,222000
7667,231,EU_1593644,Pastures,503000,220000
7668,231,EU_1593644,Pastures,503000,220000
7669,231,EU_1593644,Pastures,503000,220000
7670,231,EU_1593644,Pastures,503000,220000
7671,231,EU_1593644,Pastures,504000,220000
7672,312,EU_1608665,Coniferous forest,507000,216000
7673,312,EU_1608665,Coniferous forest,507000,217000
7674,312,EU_1608665,Coniferous forest,508000,217000
7675,231,EU_1593467,Pastures,514000,217000
7676,231,EU_1593467,Pastures,515000,217000
7677,231,EU_1593467,Pastures,516000,217000
7678,231,EU_1593467,Pastures,516000,218000
7679,231,EU_1593467,Pastures,516000,218000
7680,231,EU_1593467,Pastures,514000,216000
7681,231,EU_1593467,Pastures,515000,216000
7682,112,EU_1571449,Discontinuous urban fabric,510000,215000
7683,112,EU_1571449,Discontinuous urban fabric,510000,215000
7684,112,EU_1571449,Discontinuous urban fabric,510000,216000
7685,112,EU_1571449,Discontinuous urban fabric,511000,214000
7686,112,EU_1571449,Discontinuous urban fabric,511000,214000
7687,112,EU_1571449,Discontinuous urban fabric,511000,215000
7688,112,EU_1571449,Discontinuous urban fabric,511000,215000
7689,112,EU_1571449,Discontinuous urban fabric,511000,216000
7690,112,EU_1571449,Discontinuous urban fabric,512000,214000
7691,112,EU_1571449,Discontinuous urban fabric,512000,214000
7692,112,EU_1571449,Discontinuous urban fabric,512000,215000
7693,112,EU_1571449,Discontinuous urban fabric,512000,215000
7694,112,EU_1571449,Discontinuous urban fabric,513000,215000
7695,112,EU_1571449,Discontinuous urban fabric,513000,215000
7696,112,EU_1571449,Discontinuous urban fabric,513000,216000
7697,112,EU_1571449,Discontinuous urban fabric,514000,216000
7698,121,EU_1576847,Industrial or commercial units,510000,219000
7699,121,EU_1576847,Industrial or commercial units,510000,219000
7700,121,EU_1576847,Industrial or commercial units,510000,220000
7701,121,EU_1576847,Industrial or commercial units,510000,220000
7702,121,EU_1576847,Industrial or commercial units,509000,219000
7703,121,EU_1576847,Industrial or commercial units,509000,220000
7704,121,EU_1576847,Industrial or commercial units,509000,220000
7705,121,EU_1576847,Industrial or commercial units,509000,219000
7706,142,EU_1582886,Sport and leisure facilities,510000,218000
7707,142,EU_1582886,Sport and leisure facilities,510000,219000
7708,142,EU_1582886,Sport and leisure facilities,510000,219000
7709,142,EU_1582886,Sport and leisure facilities,509000,219000
7710,142,EU_1582886,Sport and leisure facilities,509000,217000
7711,142,EU_1582886,Sport and leisure facilities,509000,218000
7712,142,EU_1582886,Sport and leisure facilities,510000,218000
7713,142,EU_1582886,Sport and leisure facilities,509000,219000
7714,211,EU_1587023,Non-irrigated arable land,510000,218000
7715,211,EU_1587023,Non-irrigated arable land,511000,218000
7716,211,EU_1587023,Non-irrigated arable land,511000,218000
7717,211,EU_1587023,Non-irrigated arable land,510000,219000
7718,211,EU_1587023,Non-irrigated arable land,510000,219000
7719,211,EU_1587023,Non-irrigated arable land,510000,220000
7720,211,EU_1587023,Non-irrigated arable land,510000,220000
7721,211,EU_1587023,Non-irrigated arable land,511000,219000
7722,211,EU_1587023,Non-irrigated arable land,509000,219000
7723,211,EU_1587023,Non-irrigated arable land,510000,218000
7724,211,EU_1587023,Non-irrigated arable land,509000,219000
7725,231,EU_1593431,Pastures,510000,215000
7726,231,EU_1593431,Pastures,510000,215000
7727,231,EU_1593431,Pastures,510000,216000
7728,231,EU_1593431,Pastures,511000,215000
7729,231,EU_1593431,Pastures,511000,215000
7730,231,EU_1593431,Pastures,511000,216000
7731,231,EU_1593435,Pastures,509000,216000
7732,231,EU_1593435,Pastures,510000,216000
7733,231,EU_1593463,Pastures,513000,217000
7734,231,EU_1593463,Pastures,512000,217000
7735,231,EU_1593463,Pastures,513000,215000
7736,231,EU_1593463,Pastures,513000,215000
7737,231,EU_1593463,Pastures,512000,216000
7738,231,EU_1593463,Pastures,513000,216000
7739,231,EU_1593537,Pastures,513000,219000
7740,231,EU_1593537,Pastures,514000,219000
7741,231,EU_1593537,Pastures,514000,220000
7742,231,EU_1593537,Pastures,514000,220000
7743,112,EU_1571449,Discontinuous urban fabric,513000,214000
7744,112,EU_1571449,Discontinuous urban fabric,514000,214000
7745,112,EU_1571449,Discontinuous urban fabric,514000,214000
7746,231,EU_1593467,Pastures,514000,215000
7747,112,EU_1571449,Discontinuous urban fabric,514000,215000
7748,231,EU_1593467,Pastures,514000,215000
7749,112,EU_1571449,Discontinuous urban fabric,514000,215000
7750,311,EU_1604283,Broad-leaved forest,513000,218000
7751,311,EU_1604283,Broad-leaved forest,513000,219000
7752,311,EU_1604283,Broad-leaved forest,512000,218000
7753,311,EU_1604283,Broad-leaved forest,512000,219000
7754,312,EU_1608672,Coniferous forest,510000,218000
7755,312,EU_1608672,Coniferous forest,510000,219000
7756,312,EU_1608672,Coniferous forest,510000,219000
7757,312,EU_1608672,Coniferous forest,509000,219000
7758,312,EU_1608672,Coniferous forest,509000,218000
7759,312,EU_1608672,Coniferous forest,510000,218000
7760,312,EU_1608672,Coniferous forest,509000,219000
7761,312,EU_1608679,Coniferous forest,510000,219000
7762,312,EU_1608679,Coniferous forest,510000,219000
7763,312,EU_1608679,Coniferous forest,509000,219000
7764,312,EU_1608679,Coniferous forest,509000,218000
7765,312,EU_1608679,Coniferous forest,509000,219000
7766,312,EU_1608681,Coniferous forest,511000,217000
7767,312,EU_1608681,Coniferous forest,510000,218000
7768,312,EU_1608681,Coniferous forest,511000,218000
7769,312,EU_1608681,Coniferous forest,511000,218000
7770,312,EU_1608681,Coniferous forest,510000,219000
7771,312,EU_1608681,Coniferous forest,510000,219000
7772,312,EU_1608681,Coniferous forest,510000,220000
7773,312,EU_1608681,Coniferous forest,510000,220000
7774,312,EU_1608681,Coniferous forest,511000,219000
7775,312,EU_1608681,Coniferous forest,511000,220000
7776,312,EU_1608681,Coniferous forest,511000,220000
7777,312,EU_1608681,Coniferous forest,509000,217000
7778,312,EU_1608681,Coniferous forest,510000,217000
7779,312,EU_1608681,Coniferous forest,509000,218000
7780,312,EU_1608681,Coniferous forest,510000,218000
7781,512,EU_1625223,Water bodies,511000,218000
7782,512,EU_1625223,Water bodies,511000,218000
7783,512,EU_1625223,Water bodies,510000,219000
7784,512,EU_1625223,Water bodies,510000,219000
7785,512,EU_1625223,Water bodies,510000,220000
7786,512,EU_1625223,Water bodies,510000,220000
7787,512,EU_1625223,Water bodies,511000,219000
7788,112,EU_1571700,Discontinuous urban fabric,497000,224000
7789,112,EU_1571700,Discontinuous urban fabric,497000,224000
7790,112,EU_1571700,Discontinuous urban fabric,498000,224000
7791,112,EU_1571700,Discontinuous urban fabric,498000,224000
7792,112,EU_1571700,Discontinuous urban fabric,498000,224000
7793,112,EU_1571732,Discontinuous urban fabric,503000,226000
7794,112,EU_1571732,Discontinuous urban fabric,503000,226000
7795,112,EU_1571732,Discontinuous urban fabric,503000,226000
7796,112,EU_1571732,Discontinuous urban fabric,503000,226000
7797,112,EU_1571732,Discontinuous urban fabric,502000,226000
7798,112,EU_1571732,Discontinuous urban fabric,502000,226000
7799,112,EU_1571784,Discontinuous urban fabric,500000,229000
7800,112,EU_1571784,Discontinuous urban fabric,501000,229000
7801,112,EU_1571784,Discontinuous urban fabric,501000,229000
7802,112,EU_1571784,Discontinuous urban fabric,501000,229000
7803,112,EU_1571784,Discontinuous urban fabric,501000,227000
7804,112,EU_1571784,Discontinuous urban fabric,501000,227000
7805,112,EU_1571784,Discontinuous urban fabric,501000,227000
7806,112,EU_1571784,Discontinuous urban fabric,501000,228000
7807,112,EU_1571784,Discontinuous urban fabric,501000,228000
7808,112,EU_1571784,Discontinuous urban fabric,501000,228000
7809,112,EU_1571784,Discontinuous urban fabric,500000,227000
7810,112,EU_1571784,Discontinuous urban fabric,500000,227000
7811,112,EU_1571784,Discontinuous urban fabric,500000,228000
7812,112,EU_1571784,Discontinuous urban fabric,500000,229000
7813,112,EU_1571784,Discontinuous urban fabric,500000,229000
7814,121,EU_1576907,Industrial or commercial units,505000,224000
7815,121,EU_1576907,Industrial or commercial units,505000,225000
7816,121,EU_1576907,Industrial or commercial units,504000,224000
7817,121,EU_1576907,Industrial or commercial units,504000,224000
7818,121,EU_1576907,Industrial or commercial units,504000,224000
7819,121,EU_1576907,Industrial or commercial units,504000,225000
7820,121,EU_1576907,Industrial or commercial units,504000,225000
7821,121,EU_1576907,Industrial or commercial units,504000,226000
7822,121,EU_1576907,Industrial or commercial units,504000,226000
7823,121,EU_1576932,Industrial or commercial units,503000,226000
7824,121,EU_1576932,Industrial or commercial units,503000,226000
7825,121,EU_1576932,Industrial or commercial units,503000,226000
7826,121,EU_1576932,Industrial or commercial units,503000,226000
7827,121,EU_1576932,Industrial or commercial units,503000,227000
7828,121,EU_1576932,Industrial or commercial units,502000,227000
7829,121,EU_1576932,Industrial or commercial units,503000,227000
7830,121,EU_1576932,Industrial or commercial units,503000,227000
7831,121,EU_1576932,Industrial or commercial units,503000,227000
7832,121,EU_1576932,Industrial or commercial units,503000,227000
7833,121,EU_1576932,Industrial or commercial units,502000,226000
7834,121,EU_1576932,Industrial or commercial units,502000,226000
7835,122,EU_1579116,Road and rail networks and associated land,503000,225000
7836,122,EU_1579116,Road and rail networks and associated land,503000,225000
7837,122,EU_1579116,Road and rail networks and associated land,503000,226000
7838,122,EU_1579116,Road and rail networks and associated land,503000,226000
7839,122,EU_1579116,Road and rail networks and associated land,503000,226000
7840,122,EU_1579116,Road and rail networks and associated land,503000,226000
7841,122,EU_1579116,Road and rail networks and associated land,504000,225000
7842,122,EU_1579116,Road and rail networks and associated land,504000,225000
7843,122,EU_1579116,Road and rail networks and associated land,504000,226000
7844,122,EU_1579116,Road and rail networks and associated land,504000,226000
7845,141,EU_1581174,Green urban areas,502000,223000
7846,141,EU_1581174,Green urban areas,502000,223000
7847,141,EU_1581176,Green urban areas,505000,224000
7848,141,EU_1581176,Green urban areas,506000,224000
7849,141,EU_1581181,Green urban areas,506000,226000
7850,141,EU_1581181,Green urban areas,506000,226000
7851,141,EU_1581181,Green urban areas,506000,225000
7852,141,EU_1581181,Green urban areas,506000,225000
7853,141,EU_1581181,Green urban areas,506000,225000
7854,141,EU_1581181,Green urban areas,507000,225000
7855,141,EU_1581181,Green urban areas,507000,225000
7856,141,EU_1581181,Green urban areas,507000,225000
7857,142,EU_1582983,Sport and leisure facilities,497000,224000
7858,142,EU_1582983,Sport and leisure facilities,497000,224000
7859,142,EU_1582983,Sport and leisure facilities,497000,225000
7860,142,EU_1582983,Sport and leisure facilities,497000,225000
7861,142,EU_1582983,Sport and leisure facilities,498000,224000
7862,142,EU_1582983,Sport and leisure facilities,498000,224000
7863,142,EU_1582983,Sport and leisure facilities,498000,225000
7864,142,EU_1582983,Sport and leisure facilities,498000,225000
7865,142,EU_1582983,Sport and leisure facilities,498000,225000
7866,142,EU_1582983,Sport and leisure facilities,498000,225000
7867,142,EU_1582983,Sport and leisure facilities,498000,224000
7868,142,EU_1583009,Sport and leisure facilities,501000,227000
7869,142,EU_1583009,Sport and leisure facilities,501000,227000
7870,142,EU_1583009,Sport and leisure facilities,501000,227000
